id,first_name,last_name,phone,preferred_job,availability,location,experience_years,last_contact,text_opt_in,application_status
9a96ee45-1efa-4662-9a15-206018bf10de,Marcus,Smith,+1-815-585-5777x3753,Hospitality,Flexible,East Sarah,1,2025-01-26,False,Hired
62c99f1d-bdde-41c0-bed3-a78f778fac95,Amber,Brown,543.576.9830,Hospitality,Evening,West Jose,2,2025-01-29,False,Interview
6416c0b2-8910-49cb-8f6e-71ee253f09bf,Zachary,Wright,+1-384-817-2807x7514,Hospitality,Weekends,Allenside,0,2025-01-15,True,New
7f8ce03a-5957-4b53-9ddc-01b87ba2958d,Jonathan,Arnold,914.316.5767x406,Retail,Morning,West Matthewhaven,5,2025-01-07,True,New
e647dc87-7270-4fc7-8636-0fb823217c30,Vicki,Roman,410.805.2871x10861,Restaurant,Night,Cortezchester,5,2025-01-24,False,Contacted
386bc19f-5bcc-4d39-989c-7fe4a3a0ee21,Nicholas,Hall,463.218.4764x845,Warehouse,Morning,North Markmouth,0,2025-01-22,True,New
aa696c32-7b33-443f-9c79-efe630329889,Paul,Weeks,410.280.2669x9865,Healthcare,Weekends,South Kevin,4,2025-01-28,True,Hired
582a8d66-5bb6-42ce-b9c6-10c2ed2aea46,Jonathan,Watkins,991.483.0602,Restaurant,Morning,Joanntown,2,2025-01-04,True,Hired
e8d6e56f-bedf-41a0-a63c-a11b09c76dd8,Kelly,Taylor,001-203-446-4017x8123,Retail,Morning,Douglasside,2,2025-01-28,False,Interview
11c2b886-d0d1-491e-80c4-93cd27993e76,Patricia,Malone,397-382-6758,Hospitality,Night,North Carlborough,5,2025-01-29,False,Hired
aa807e1c-6674-4f0c-a452-2cf85dbeb809,Steven,Montes,001-787-754-6352,Healthcare,Evening,Bellshire,3,2025-01-22,True,New
66658860-c231-4af1-8d2d-7dd594bba8be,Jeffrey,Stevenson,(291)797-4931x02110,Retail,Weekends,North Jasmineville,3,2025-01-24,False,Contacted
d3e33388-59c3-436e-b372-74d1e7a6ad06,Kelly,Harper,+1-358-861-3446x112,Warehouse,Weekends,Port Tammy,2,2025-01-16,True,Contacted
2aa7c54e-8d7d-4845-84a1-d3f80ece3db5,Gregory,Garrison,997-336-7560x1382,Hospitality,Night,North Michelleview,4,2025-01-09,True,New
f35271e2-746f-4a01-a6f3-f1c94bc772e4,Paul,Bishop,(672)792-7152,Warehouse,Flexible,East Sarah,5,2025-01-28,True,New
c7f0a03f-bcaa-4170-9f1b-308a053ea3b4,David,Silva,7247906535,Hospitality,Weekends,Kevinhaven,2,2025-01-10,True,Contacted
f9d72d75-c9c2-4506-a6c7-76a3e81a9d54,Randall,Scott,598.598.3255,Healthcare,Morning,Port Faithmouth,5,2025-01-01,False,Contacted
48bb4fee-1c34-4496-beb7-608f58b45741,Christopher,Mcdonald,620.508.0508,Hospitality,Morning,South Desireeborough,3,2025-01-01,False,Contacted
cd27a2cf-b277-4a6d-9961-e200a8258ae3,Brenda,Mendez,001-426-423-1316x96946,Healthcare,Morning,Maryfort,5,2025-01-21,True,New
243fe703-e86a-4d36-924d-f5ab143165b9,Brian,Little,738-825-4034x14546,Hospitality,Evening,Sullivanfurt,2,2025-01-26,True,Contacted
1ba80c6c-475e-4dc1-a335-c69f119d66ad,John,Gray,264-948-5301,Restaurant,Flexible,Tabithaberg,0,2025-01-06,True,Interview
5e642775-f34b-43ed-94eb-1490176d58a4,Ryan,Sanders,001-677-517-0536,Restaurant,Night,North Scottfort,1,2025-01-15,False,New
58ced65e-7cd3-4564-bdb5-559107bc003f,Debra,Sutton,471-841-7884,Warehouse,Evening,West Kara,4,2025-01-28,False,Interview
fef5895d-7c33-48d0-9921-ef201ca8cd12,Matthew,Tate,924-783-2216x61049,Restaurant,Morning,Chavezshire,1,2025-01-23,False,Hired
c0fbd1d5-5ab3-4d2c-b093-6f1639a5fde9,Johnny,Bennett,001-687-960-9784,Hospitality,Weekends,East Johnport,0,2025-01-17,False,New
0788a539-752e-46b0-af58-1f69fe5c8c98,Christian,Davis,(462)849-0679,Retail,Night,Lake Eugene,3,2025-01-15,False,Contacted
1b1e3cab-5c2f-49d3-b48c-6b0093955250,Janet,Doyle,6674718236,Restaurant,Weekends,East Amyside,4,2025-01-11,True,Hired
22b24d06-458d-4421-8d8c-986dd0c268ea,Ryan,Martin,(936)946-1727,Hospitality,Evening,Martinstad,2,2025-01-28,False,New
0808e22d-fcb4-4c93-a38c-e3de15df7348,Sarah,Blackwell,001-741-571-3713,Warehouse,Morning,Rodriguezstad,3,2025-01-06,False,Contacted
47645a12-3d18-436d-9f6d-b38d903e5dab,Elijah,Mcpherson,001-740-886-7775x2880,Restaurant,Night,Martinburgh,5,2025-01-17,True,Hired
0b855190-9997-4053-bdab-2d712ad64853,Jessica,Rocha,278-872-7418,Hospitality,Morning,Bushview,3,2025-01-29,False,New
c7c62e50-ba16-46c6-8a2f-a76cd58111d3,Christina,Wilson,491-322-8434x90365,Restaurant,Weekends,Dennismouth,2,2025-01-15,True,New
67692031-1a0b-4c73-8331-cf4207f328ca,Helen,Ross,964.269.0469,Hospitality,Night,Drakebury,5,2025-01-24,False,Interview
e83932c8-0713-49ce-896b-2f56c2ee159b,Lisa,Dyer,(424)334-4903,Restaurant,Flexible,Figueroaside,5,2025-01-23,False,Contacted
c2cabc28-f123-4290-a4b4-6f093faf630f,Jessica,Edwards,(333)633-5273x59825,Warehouse,Weekends,New Monica,5,2025-01-24,True,Hired
7791517a-8562-4128-a0e7-f9b861184f3d,Daniel,Humphrey,001-410-814-9154,Restaurant,Night,Port Paulbury,4,2025-01-10,True,Contacted
41caff9e-e8e0-4d44-9799-c34192cb9592,Bianca,Singleton,489.968.3050,Restaurant,Evening,Gibsonborough,0,2025-01-21,False,Hired
c4444a76-589d-4c0b-9c80-f0492321bad8,Kenneth,Jenkins,570-813-7249x7475,Hospitality,Morning,Port Jo,5,2025-01-07,True,Hired
6c34f340-3846-49af-ac82-7ce6c282a64a,Brian,Peterson,204-235-1211x97026,Retail,Morning,Nicholasside,1,2025-01-04,True,Hired
de87dc30-8347-4d22-8b79-54d70bb5fab1,Spencer,Mcgee,001-986-746-3201x50470,Warehouse,Flexible,South Oscarstad,5,2025-01-26,True,Contacted
f0fcf57c-f41a-4f2c-821f-49b4e9755aa3,Thomas,Patel,001-355-896-4932,Warehouse,Flexible,Lake Jasonshire,2,2025-01-23,False,Interview
28071159-645c-47d6-ae0d-eeb04267fa5b,Zachary,Miller,355-247-8619x92126,Warehouse,Night,Barrmouth,5,2025-01-28,False,New
1d20b77e-7ace-435a-8862-0a41af274e3e,Alexander,Bell,844.498.7403x8923,Hospitality,Night,New Victoria,5,2025-01-20,True,Hired
5536aeb3-e680-4331-975a-0502fb90ce37,Ronald,Herrera,(520)353-6662x1962,Healthcare,Night,Christophershire,3,2025-01-25,False,Hired
be255d6f-b36a-4c9a-94f1-6362dddad2a9,Geoffrey,Landry,714.608.9993,Retail,Flexible,New Christopherland,2,2025-01-26,True,Contacted
cc6f817f-5372-4d66-b80f-0484edaeae46,Dawn,Cross,+1-452-230-0510x0280,Healthcare,Night,North Curtisport,0,2025-01-13,True,Interview
d79a7318-7ce5-4ff3-9ff9-6175d3aacb61,Sean,Parks,+1-764-780-5478x3216,Healthcare,Evening,Lake Williamport,3,2025-01-24,False,Interview
c5c5c05c-422e-43bb-a5dd-155ff925609b,Michelle,Massey,963.326.5881,Hospitality,Night,Rodgersberg,3,2025-01-28,False,New
3f503aa9-4dde-429c-bd8f-c51a45834dd8,Jackie,Hansen,(435)566-6884x31792,Hospitality,Weekends,South Elizabeth,3,2025-01-08,True,Hired
4255251c-802d-4ed5-a4c2-43f686df2e48,Samuel,Miller,(752)901-9470x8244,Restaurant,Evening,Brendafurt,5,2025-01-08,True,New
dd7272c1-6c6b-40c2-a831-af3304e378db,Michael,Jones,+1-464-301-1377x798,Warehouse,Evening,West Lisamouth,5,2024-12-31,False,Interview
ba2fcf18-9a0f-4580-a5e2-a297f3680d8c,Matthew,Flores,(579)500-8300,Restaurant,Night,New Manuelberg,5,2025-01-23,True,New
8fea7682-6490-4d0f-8bf7-0f46e7ad37ff,Richard,Davis,230-738-3598x05444,Restaurant,Evening,Smithtown,4,2025-01-29,True,Hired
f55453ca-8db1-41f9-8a92-fa4b56f2df58,Brittany,Evans,+1-396-356-2805x49461,Hospitality,Night,Roachmouth,5,2025-01-18,True,Interview
66119dbe-7086-4f40-9a45-d5cd68be15d5,Jacqueline,Powers,001-939-883-8435x158,Hospitality,Weekends,South Leslieland,4,2025-01-16,True,New
5007f79a-b021-4986-a9ab-c18293b339da,Edward,Miller,(588)579-8494x81641,Hospitality,Evening,East William,2,2025-01-22,False,New
3795d952-2bd2-46a6-b5a8-570632d6aa46,Meghan,Miller,(906)733-4836,Healthcare,Morning,West Daniel,0,2024-12-31,True,Contacted
670d6985-c901-45e8-b72f-8abdb8f22773,Robin,Williams,(718)464-0680,Retail,Weekends,Martinbury,3,2025-01-25,True,New
94c5117a-601a-4de3-b635-39ba32d2192f,Wayne,Schultz,+1-953-218-4419x30568,Healthcare,Morning,Raymondtown,5,2025-01-04,False,New
adbdc397-f942-407d-a72b-690527ba5460,Heather,Wilson,001-477-830-7289,Healthcare,Weekends,Moyerside,2,2025-01-22,False,Contacted
7d305781-016e-4ad4-8998-85fa0f856547,Melissa,Johnson,328-277-0550,Retail,Night,Zacharymouth,3,2025-01-16,False,Hired
ff5a67ae-9567-4544-8863-ebb0caaf6442,Andrew,Moss,486.228.9803x38481,Retail,Evening,South Daniel,1,2025-01-06,True,New
0e077330-49bc-40e2-8aff-0ad9fa792a6c,Penny,Rodriguez,(493)993-7700x8682,Hospitality,Night,Mikaylamouth,1,2025-01-26,False,Interview
652c2a73-fdc9-4f88-ab42-edc5e621cc7c,Kristy,Beck,001-872-994-4233x655,Restaurant,Flexible,North Courtneyside,4,2025-01-01,True,Hired
0c1577c8-ba05-4ff3-8159-d529444980cd,Michelle,Gray,319.987.9227x502,Restaurant,Weekends,Lindaton,3,2025-01-01,True,Interview
32f2e532-8350-41f0-9861-9dfd4705291b,Jody,Maldonado,(257)504-6747x1936,Retail,Morning,Rodriguezland,1,2025-01-01,True,Contacted
4d30f471-8bc5-4c0c-a4ee-156f0b434af1,Deborah,Phillips,+1-490-922-4438,Hospitality,Morning,Port Henrymouth,2,2025-01-17,False,Hired
c6de9f2d-af1e-4aad-8918-eebeed1cd7bb,Scott,Kelley,3209928003,Retail,Weekends,Dunnmouth,4,2025-01-02,False,Hired
f0465534-65a0-425d-971b-ddc232f45dc0,Michael,Lynn,239.439.2420x596,Healthcare,Night,Brownfort,5,2025-01-13,False,Contacted
bd3515a6-0503-4412-a0e5-e6c2d377d7da,Taylor,Hammond,250.322.7699x5683,Retail,Weekends,Michelleburgh,5,2025-01-02,True,New
17b17e16-4ed7-438d-a0d6-ce453d27e315,Julie,Rodriguez,675.618.4975,Hospitality,Evening,Zacharychester,4,2025-01-26,False,Hired
70d98123-3561-4b1f-b952-8efebe4684ce,Jennifer,Wilson,001-383-255-2640x8006,Warehouse,Flexible,Sarahside,0,2025-01-20,False,Hired
c5f8eefe-f9ad-4d2c-9a3f-ff4dfaba8eb8,Victoria,Blackburn,001-538-839-7483x38250,Retail,Weekends,Taylorville,3,2024-12-31,True,Interview
7f885a44-c78b-40da-8493-454abd4b6ccb,Theodore,Clark,5502268308,Restaurant,Morning,Port Christina,1,2025-01-26,True,New
39ef30eb-b441-45f3-acd5-68cb37f273b8,Teresa,Strong,750-702-6085,Retail,Flexible,Wandaside,0,2025-01-14,False,New
7799b0ee-dd39-48f9-bc79-fa579fafae7e,Stanley,Vasquez,773.740.3052x24454,Hospitality,Night,Briannafurt,2,2025-01-06,False,Interview
f4b354b3-97e0-4ccf-acf8-6fd32793be3e,Bradley,Yoder,826-651-6525x26727,Hospitality,Weekends,Gillstad,3,2025-01-20,False,Interview
57d6c362-5df0-42e6-9d5b-684c8bffcb0d,Yolanda,Bishop,979-901-3764x76228,Warehouse,Evening,Barryhaven,2,2025-01-14,False,Hired
e8cc7350-38bb-427d-a7e8-f7ba34984ce8,David,Andrews,001-975-727-6874x02337,Restaurant,Night,Smithbury,1,2025-01-04,False,New
3a74530e-138a-45ee-8208-a27c4848e47f,Keith,Martin,+1-896-614-6692x23556,Retail,Evening,Port Georgeville,4,2025-01-21,False,New
2e567096-f940-4e2e-a920-d0a337b3aa3d,Tami,Barton,(204)247-2183x260,Warehouse,Night,Camachoton,5,2025-01-21,False,Interview
8ed405c6-29cf-412f-90c0-76b5e354602e,Alexander,Roman,+1-373-783-2610,Retail,Morning,Michelleburgh,0,2025-01-18,False,Hired
060da06a-0ed0-46d0-9fcf-97bdf611d92c,Suzanne,Wyatt,955.481.5922,Restaurant,Morning,Lisamouth,0,2025-01-29,False,Contacted
5c2b9959-48a3-49fd-b8a2-d2ba9918296e,Daniel,Sanchez,767-985-0582,Warehouse,Night,South Michael,0,2025-01-28,True,Interview
0bab2e19-6785-4d2e-9f24-92c7c42d022a,Bradley,Smith,001-255-993-6998x43514,Retail,Morning,Lambhaven,4,2025-01-01,False,Contacted
3fe2d727-4e43-4f65-b33d-0adf6daae95a,Renee,Osborne,(555)371-7027x0971,Warehouse,Flexible,Cherylburgh,1,2025-01-15,True,New
8e158545-f68a-4702-b5b6-199a10195e7c,Helen,Jones,001-928-382-7622x8410,Warehouse,Weekends,Michaelport,1,2025-01-13,True,New
1d163b92-4f2e-458c-a3d3-d091875b9072,Michael,Perez,371.630.2079x266,Healthcare,Evening,West James,3,2025-01-04,False,Contacted
59d8be2f-b39e-45dd-85e6-e7ce39c3c05a,Mary,Baker,458.926.0097x0676,Healthcare,Weekends,Reynoldsmouth,4,2025-01-08,True,Interview
cf7d4ee7-814c-4608-89db-2f58a330ec21,Rebecca,James,536.712.7456x4799,Healthcare,Morning,New Anthony,0,2025-01-23,False,New
126f75a8-64b9-476d-bfa3-0b5e4ecfda88,Mario,Frank,001-507-610-5759x67085,Retail,Flexible,East Robertfort,1,2025-01-11,True,Hired
440a42d4-7cd6-4101-9832-fbf4c81dbabd,Hannah,Snyder,+1-719-382-3047x8636,Retail,Evening,South Vincent,3,2025-01-26,True,Hired
cf7959b3-3380-4db2-9587-f897d9227d97,Erin,Hanson,342.555.6879x84531,Healthcare,Night,Port Dorothy,2,2024-12-31,False,Interview
1c0b860e-fb22-4a9f-b2aa-ab8bc0356e2c,Dawn,Bates,871-433-8119,Retail,Morning,South Robert,0,2025-01-16,True,New
25dbad67-1ce7-4b3e-8e76-05527484d230,Karen,Morales,+1-602-422-3551x3602,Healthcare,Flexible,Port Ambertown,2,2025-01-02,False,Contacted
f3c7809b-7092-4828-a733-cb534cdb47be,Gilbert,Best,620.563.4265,Warehouse,Night,Cookport,5,2025-01-14,True,Hired
ca50abb7-382f-4d9b-88c8-61cbdd18c17f,Lisa,Christensen,001-755-924-1911x02707,Warehouse,Morning,East Nicole,3,2025-01-23,True,New
ddd943ff-2020-46f2-924f-0e47bc2c2213,Wyatt,Cain,+1-348-230-9669x55197,Restaurant,Night,Chelseaberg,1,2025-01-11,False,Contacted
e82ac16b-3df3-4690-aa6e-950732c1b999,Gary,Anderson,+1-414-583-2014x70847,Hospitality,Flexible,West Benjamin,1,2025-01-11,False,Hired
56cd93f4-0f79-4454-ab58-0f10f578a2d8,Dawn,Byrd,(762)926-5879x63864,Retail,Flexible,North Sarah,2,2025-01-12,True,New
a8867df8-df70-4fb0-a50b-a2fe328dcf8c,Matthew,Moss,001-451-532-2374x27945,Warehouse,Weekends,North Jessicafort,5,2025-01-06,True,Hired
eb6cd163-d941-4100-a808-79064d5a84d1,Marco,Alvarado,001-990-825-6196x0499,Warehouse,Weekends,Garciaport,2,2025-01-20,True,Contacted
